,sentiment,occurences,sentimentsSummary,sentimentEdges,score
use,"[0.024999999999999994, 0.5, 0.0, -0.0027777777777777957, 0.52, 0.225, 0.0, 0.0, 0.0]",9,[0.    0.    0.225],0.225,2.2397820184237043
user,"[0.5, 0.2, 0.475, 0.705, 0.0, 0.0, 0.4375, 0.0]",8,[0.     0.3188 0.4812],0.48124999999999996,1.0588398649864696
user experience,"[0.004166666666666666, 0.0, 0.0, 0.2]",4,[0.     0.0021 0.0531],0.053125000000000006,1.535703320587036
users,"[0.7, 0.0, 0.4, 0.5, -0.16590909090909092, -0.175, 0.0, 0.0]",8,[-0.0415  0.      0.425 ],0.42500000000000004,1.6139329244047036
users faced similar issue,"[-0.09722222222222221, -0.09722222222222221]",2,[-0.0972 -0.0972 -0.0972],-0.09722222222222221,1.1488880116831122
using,"[0.6, 0.0]",2,[0.15 0.3  0.45],0.44999999999999996,0.6098021057464592
using camera,"[0.0, 0.3035714285714286, 0.2, 0.25, 0.0, 0.0, 0.0]",7,[0.    0.    0.225],0.225,1.7119309430484138
video,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.0638888888888889, -0.4, 0.0]",8,[-0.016  0.     0.   ],-0.015972222222222224,1.6369509558046171
video stabilization,"[0.625, 0.325]",2,[0.4   0.475 0.55 ],0.55,0.7258097404230417
videos,"[-0.05, 0.0, 0.0, 0.10000000000000002, 0.2, 0.0, 0.0, 0.0]",8,[0.    0.    0.025],0.025000000000000005,1.2125436298478922
volume buttons,"[-0.26666666666666666, 0.2916666666666667, 0.43333333333333335]",3,[0.0125 0.2917 0.3625],0.36250000000000004,1.1746159737864619
volume control,"[0.0, 0.1488888888888889]",2,[0.0372 0.0744 0.1117],0.11166666666666668,0.7659762002617946
volume keys,"[0.1488888888888889, 0.1488888888888889]",2,[0.1489 0.1489 0.1489],0.1488888888888889,0.6790029837316794
volume levels,"[0.0, -0.3]",2,[-0.225 -0.15  -0.075],-0.22499999999999998,0.7639476130767511
volume rocker,"[0.31746031746031744, 0.32142857142857145]",2,[0.3185 0.3194 0.3204],0.32043650793650796,0.6967274505756043
waiting,"[0.25, 0.2, -0.4]",3,[-0.1    0.2    0.225],0.225,0.6869403777367853
warranty,"[0.0, 0.0, 0.0, 0.0, 0.4, 0.5]",6,[0.  0.  0.3],0.30000000000000004,1.519853599716967
was being,"[0.4, 0.1]",2,[0.175 0.25  0.325],0.32500000000000007,0.9441869609554957
was going,"[0.0, 0.0, 0.125]",3,[0.     0.     0.0625],0.0625,1.3469961333960594
was running,"[0.5, 0.2333333333333333]",2,[0.3    0.3667 0.4333],0.43333333333333335,0.9219889056601197
watching videos,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.6698516243148024
water,"[0.0, 0.21428571428571427, 0.45, 0.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10,[0.     0.     0.1607],0.1607142857142857,1.401572100085279
water damage,"[-0.05, -0.05, 0.0, 0.0, -0.09999999999999999]",5,[-0.05 -0.05  0.  ],-0.05,1.5601238546638105
water resistance,"[0.7222222222222223, 1.0, 0.1875, 0.25, 0.0, 0.85, 0.0, 0.0, 0.0]",9,[0.     0.1875 0.7222],0.7222222222222223,1.8864153321432302
waterproof phones,"[-0.2, 0.3005555555555555]",2,[-0.0749  0.0503  0.1754],0.17541666666666667,0.7574920465158907
way,"[0.0, 0.0, 0.5, 0.3, 0.0, 1.0, 0.0, 0.0, -0.13, 0.5, 0.5, 1.0, 0.0]",13,[0.  0.  0.5],0.5,1.3138093934317656
ways,"[0.0, 0.26666666666666666, 0.5]",3,[0.1333 0.2667 0.3833],0.3833333333333333,0.6618645327651802
weak battery,"[-0.375, 0.14325396825396824]",2,[-0.2454 -0.1159  0.0137],-0.24543650793650795,0.9119991624774626
weak upgrade,"[0.1166666666666667, -0.1375]",2,[-0.074  -0.0104  0.0531],-0.07395833333333333,0.8093614613248691
web browsing,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.775042689368531
website,"[0.0, 0.0, -0.14583333333333334]",3,[-0.0729  0.      0.    ],-0.07291666666666667,0.8227406847662924
while,"[0.05, 0.0]",2,[0.0125 0.025  0.0375],0.037500000000000006,0.6418409868069157
white light,"[0.2, 0.10000000000000002, 0.2, 0.07777777777777779]",4,[0.0944 0.15   0.2   ],0.2,1.2835471109555958
whole lot,"[3.700743415417188e-17, 0.2, -0.1, 0.2]",4,[-0.025  0.1    0.2  ],0.2,1.926133626807998
whole world,"[0.58125, -0.19999999999999996]",2,[-0.0047  0.1906  0.3859],0.38593750000000004,0.7894683629856566
wireless charging,"[0.27777777777777773, 0.0, 0.0]",3,[0.     0.     0.1389],0.13888888888888887,1.178736796233663
work,"[0.0, -0.125, 0.0, 0.5, 0.0, 0.0, 0.0, 0.4083333333333334]",8,[0.     0.     0.1021],0.10208333333333335,1.2502273861134423
working,"[-0.5, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125]",7,[-0.0625  0.      0.    ],-0.0625,1.46674601553056
worth upgrading,"[0.3, 0.3, 0.3]",3,[0.3 0.3 0.3],0.3,0.9532945377933527
yesterday,"[0.0, 0.13636363636363635, 0.0, 0.0, 0.2857142857142857, 0.44285714285714284]",6,[0.     0.0682 0.2484],0.24837662337662336,1.0764699209610111
z1,"[0.0, 0.8, -0.5]",3,[-0.25  0.    0.4 ],0.4,0.6669611922602734
