,sentiment,occurences,sentimentsSummary,sentimentEdges,score
use,"[-0.07777777777777779, 0.0, 0.0, 0.0]",4,[-0.0194  0.      0.    ],-0.019444444444444448,1.413145116937849
user,"[0.0, 0.0, 0.0, 0.6333333333333333]",4,[0.     0.     0.1583],0.15833333333333333,0.7058932433243131
user reviews,"[-0.15, 0.0]",2,[-0.1125 -0.075  -0.0375],-0.11249999999999999,0.7400238976578802
using data,"[0.15, 0.0]",2,[0.0375 0.075  0.1125],0.11249999999999999,0.6098021057464592
using oneplus2,"[-0.4, 0.5]",2,[-0.175  0.05   0.275],0.275,0.6098021057464592
usual price,"[0.25, 0.125]",2,[0.1562 0.1875 0.2188],0.21875,0.7554717603583517
version,"[-0.4166666666666667, 0.0, 0.33333333333333337, 0.2, 0.1]",5,[0.  0.1 0.2],0.2,1.0319896682174945
vibration mode,"[0.0, 0.1875]",2,[0.0469 0.0938 0.1406],0.140625,0.6402364739651331
video quality,"[0.0, 0.45499999999999996]",2,[0.1138 0.2275 0.3412],0.34124999999999994,0.733748983434051
video recording,"[0.4166666666666667, 0.0]",2,[0.1042 0.2083 0.3125],0.3125,0.7102559766665868
video resolution,"[0.15, 0.0]",2,[0.0375 0.075  0.1125],0.11249999999999999,0.8657019070829872
volume button,"[0.049999999999999996, 0.0, 0.07857142857142857]",3,[0.025  0.05   0.0643],0.06428571428571428,1.364767313159475
was good faith,"[0.1575, 0.1408333333333333]",2,[0.145  0.1492 0.1533],0.15333333333333332,0.9923566201968522
was planning,"[0.3181818181818182, 0.2]",2,[0.2295 0.2591 0.2886],0.28863636363636364,0.8197935767042475
was working,"[-0.25, 0.12083333333333338]",2,[-0.1573 -0.0646  0.0281],-0.15729166666666666,0.8926417165641537
waste,"[-0.2, -0.1, 0.0688888888888889]",3,[-0.15   -0.1    -0.0156],-0.15000000000000002,0.6296385331389309
watching videos,"[0.0, 0.6]",2,[0.15 0.3  0.45],0.44999999999999996,0.6698516243148024
water proof,"[0.3333333333333333, 0.20833333333333334]",2,[0.2396 0.2708 0.3021],0.3020833333333333,0.7235910193630553
website,"[0.11875000000000001, 0.0, 0.0, 0.2333333333333333, 0.25]",5,[0.     0.1188 0.2333],0.2333333333333333,1.2052933175999534
wide variety,"[-0.1, -0.1]",2,[-0.1 -0.1 -0.1],-0.1,0.7725359099330649
wireless charger,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.7762117686610085
wireless charging,"[0.0, 0.0, 0.45, 0.3, 0.0, -0.05, 0.0, 0.0]",8,[0.    0.    0.075],0.075,2.2311003491199424
work,"[0.0, 0.0, -0.125]",3,[-0.0625  0.      0.    ],-0.0625,0.6605211747881455
world,"[-0.8, 0.0, 1.0, 0.0, 0.75]",5,[0.   0.   0.75],0.75,0.9311264311114437
worth buying,"[0.3, 0.0, 0.3]",3,[0.15 0.3  0.3 ],0.3,1.039338463626076
worth waiting,"[-0.05000000000000002, 0.05833333333333333]",2,[-0.0229  0.0042  0.0312],0.031249999999999993,0.6380399228853052
