,sentiment,occurences,sentimentsSummary,sentimentEdges,score
audio quality kick,"[-0.04999999999999999, -0.04999999999999999]",2,[-0.05 -0.05 -0.05],-0.04999999999999999,0.8283403790565153
available option,"[0.21875, 0.4]",2,[0.2641 0.3094 0.3547],0.35468750000000004,0.8253534617606781
average consumer,"[0.08750000000000002, -0.15, -0.026190476190476177]",3,[-0.0881 -0.0262  0.0307],-0.08809523809523809,0.8842825598618403
average joe,"[0.2611111111111111, 0.28437500000000004, 0.04218750000000002]",3,[0.1516 0.2611 0.2727],0.27274305555555556,0.9635438857418537
average user,"[0.125, -0.15, -0.07222222222222223, 0.18125]",4,[-0.0917  0.0264  0.1391],0.1390625,1.1737177943722192
average users,"[0.25, 0.175]",2,[0.1937 0.2125 0.2312],0.23125,0.723742798587531
awesome deal,"[0.013920454545454555, 1.0, 0.5]",3,[0.257 0.5   0.75 ],0.75,1.1513732321479802
back cover,"[0.0, -0.075, 0.0, 0.0, 0.07142857142857142, 0.07142857142857142, 0.0]",7,[0.     0.     0.0357],0.03571428571428571,2.581041354844847
back plate,"[-0.11499999999999999, 0.08333333333333333, 0.0, -0.025641025641025644]",4,[-0.048  -0.0128  0.0208],-0.04798076923076923,1.5177124977583247
bad boy,"[-0.6999999999999998, -0.3499999999999999]",2,[-0.6125 -0.525  -0.4375],-0.6124999999999999,0.7587164160367952
bad luck,"[-0.6999999999999998, -0.6999999999999998]",2,[-0.7 -0.7 -0.7],-0.6999999999999998,0.89628965182451
bad mistake,"[-0.3499999999999999, -0.3499999999999999, -0.3499999999999999]",3,[-0.35 -0.35 -0.35],-0.3499999999999999,1.3731132954276017
bad thing,"[-0.033035714285714265, 0.03125000000000007]",2,[-0.017  -0.0009  0.0152],-0.016964285714285682,0.857061661314191
basic style shell,"[0.3666666666666667, 0.3666666666666667]",2,[0.3667 0.3667 0.3667],0.3666666666666667,0.7170204554731343
battery,"[0.13333333333333333, -0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, -0.10750000000000001, -0.16666666666666666, 0.0, 0.5, 0.3333333333333333, 0.0, 0.5, 0.0, 0.5, 0.0, 0.05, -0.16666666666666666, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, -0.30000000000000004, 0.35, 0.0972222222222222, 0.0, 0.0, 0.0, 0.3125, 0.1, 0.1, 0.0, 0.1, 0.2380952380952381, -0.0625, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.7, 0.1, 0.25, 0.0, 0.5, 0.0, 0.0, 0.2111111111111111, 0.25, 0.0, 0.037500000000000006, -0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.30000000000000004, 0.2857142857142857]",64,[0.     0.     0.2179],0.21785714285714286,3.9754882532788876
battery capacity,"[0.0, 0.35, 0.0, 0.0, 0.13333333333333336, 0.0, 0.0]",7,[0.     0.     0.0667],0.06666666666666668,2.2218456746863606
battery issue,"[-0.012499999999999997, -0.125]",2,[-0.0969 -0.0688 -0.0406],-0.096875,0.9255512019194939
battery life,"[0.21875, 0.19166666666666665, 0.0875, 0.6733333333333333, 0.6733333333333333, 0.6000000000000001, -0.3041666666666667, 0.06666666666666665, 0.2, 0.5, 0.5, 0.3, 0.0, 0.5, 0.3828571428571429, 0.8, 0.5, 0.0, 0.44999999999999996, 0.5, 0.3333333333333333, 0.09702380952380953, -0.1, -0.2, 0.1, -0.4, 0.0, 0.55, 0.6000000000000001, 0.55, 0.2, 0.37083333333333335, 0.6333333333333333, -0.15, 0.5, 0.0, 0.0, 0.5, 0.35, 0.35, 0.0, 0.0, 0.20000000000000004, 0.0, 0.16999999999999998, 0.2, 0.0, 0.5, 0.15714285714285717, 0.1, 0.16666666666666666, 0.375, 0.0, 0.5, -0.4375, -0.4, 0.0, 0.26666666666666666, 0.0, 0.35, 0.4036458333333333, 0.5, 0.0, 0.45, 0.19999999999999998, 0.0, 0.3, 0.0, 0.4, 0.0, 0.2916666666666667, 0.5, -0.6999999999999998, 0.4, -0.6999999999999998, -0.6999999999999998, 0.375, 0.0, 1.0, -0.075, 0.375, 0.1, 0.10833333333333334, 0.7, 0.04583333333333334, 0.0, 0.0, 0.53, 0.0, 0.39999999999999997, 0.0, 0.16818181818181818, 0.0, 0.05, 0.6, 0.0, 0.0, 0.08333333333333333, 0.16190476190476188, 0.018181818181818174]",100,[0.     0.1691 0.4152],0.415234375,4.402095373153942
battery mod,"[0.2, 0.2, 0.15833333333333333, 0.06666666666666667, -0.024999999999999994, 0.35833333333333334, 0.2, 0.2, 0.10208333333333333, 0.0875, 0.1, 0.26666666666666666, 0.26666666666666666, 0.1, 0.4, 0.2, 0.24, 0.06041666666666666, 0.225, 0.3, 0.2, 0.2, 0.16818181818181818, 0.2, 0.05, 0.16818181818181818, 0.1, 0.4666666666666666, 0.2, 0.2, 0.09999999999999999, 0.2, 0.2, 0.2, 0.35, 0.3, 0.2, 0.19999999999999998, 0.13333333333333333, 0.2, 0.10000000000000002, 0.3, 0.35, 0.2, 0.2, 0.2, 0.2, 0.27265625, 0.2, 0.2, 0.2125, 0.1, 0.35, 0.2, 0.2, 0.00416666666666667, 0.2, 0.2, 0.2, 0.6, 0.35, 0.175, 0.1, 0.037500000000000006, 0.2, 0.275, 0.275, 0.2, 0.2, 0.16666666666666666, 0.0, 0.09375, 0.3125, 0.3125, 0.1, 0.2, 0.1, 0.2, 0.26666666666666666, 0.1, 0.2, 0.2, 0.225, 0.2, 0.2, 0.016666666666666677, 0.10000000000000002, 0.225, 0.1, 0.16999999999999998, 0.2, 0.2, 0.30000000000000004, 0.175, 0.2, 0.15, 0.15000000000000002, 0.2, 0.2, 0.2, 0.2, 0.2, 0.25, 0.2, 0.13333333333333333, 0.2333333333333333, 0.1, 0.2, 0.2, 0.21666666666666667, 0.2, 0.35, 0.45, 0.5, 0.2, 0.44999999999999996, 0.2, 0.2, 0.30000000000000004, 0.2, 0.2, 0.2333333333333333, 0.2, 0.2, 0.2, 0.2, 0.35, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1986111111111111, -0.30000000000000004, 0.2, 0.175, 0.1, 0.09166666666666667, 0.15000000000000002, 0.4, 0.2, 0.35833333333333334, 0.4, 0.17777777777777778, 0.1, 0.4, 0.1, 0.16666666666666666, 0.13333333333333333, 0.15666666666666665, 0.0, -0.24999999999999992, 0.1, -0.05000000000000002, 0.05, 0.1, -0.024999999999999994, 0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.30000000000000004, 0.35, 0.08333333333333333, -0.05000000000000002, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.2, -0.15, 0.037500000000000006, -0.004166666666666659, 0.225, 0.0, 0.35, 0.35, 0.4, 0.0, 0.2333333333333333, 0.2, 0.47142857142857136, 0.13333333333333336, -0.05000000000000002, 0.2, 0.20000000000000004, 0.2, 0.2, -0.04999999999999999, 0.2, 0.4, 0.2, 0.2, 0.2, 0.08750000000000001, 0.3, 0.3, 0.49, 0.06666666666666667, 0.2, 0.15000000000000002, 0.1, 0.20000000000000004, 0.09714285714285714, 0.3666666666666667]",211,[0.1333 0.2    0.2062],0.20625000000000002,6.872592473091686
battery module,"[0.0, 0.2]",2,[0.05 0.1  0.15],0.15000000000000002,0.8525260364605796
battery pac mod,"[0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.2]",5,[0.1333 0.1333 0.1333],0.13333333333333333,2.066760853341005
battery pack,"[0.375, 0.0, 0.6, 0.25, 0.0, 1.0, 0.25, 0.0, 0.0, 0.6, 0.25, 0.0, 0.0, 0.6, 0.3, 0.5, 0.0, 0.08214285714285713, 0.0, 0.39, 0.0, 0.0, 0.1, -0.05, 0.0, 0.0, 0.3125, 0.0, 0.0, 0.6, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.08, 0.1, 0.07142857142857142, 0.0, 0.037500000000000006, 0.0, 0.2, 0.0, -0.0029761904761904934, 0.5, 0.0, 0.5, 0.0, -0.08333333333333333]",51,[0.   0.   0.25],0.25,4.778040094957953
battery packs,"[0.0, 0.25, 0.15714285714285714]",3,[0.0786 0.1571 0.2036],0.20357142857142857,1.3453373309797547
battery size,"[0.5, -0.15555555555555559, 0.0, 0.0]",4,[-0.0389  0.      0.125 ],0.125,1.630432984117917
battery stats,"[0.15266666666666667, 0.0, 0.5, 0.2]",4,[0.1145 0.1763 0.275 ],0.275,1.7184864671242457
batwing logo,"[0.10714285714285714, 0.10714285714285714, 0.10714285714285714]",3,[0.1071 0.1071 0.1071],0.10714285714285714,0.7154190819740774
big battery,"[0.0, -0.016666666666666677, 0.0]",3,[-0.0083  0.      0.    ],-0.008333333333333338,1.4061893905867733
big concern,"[0.2375, 0.2375, 0.2375, 0.2375, 0.0]",5,[0.2375 0.2375 0.2375],0.2375,1.6634294602401478
big difference,"[0.0, -0.05, 0.0]",3,[-0.025  0.     0.   ],-0.025,1.294077560372312
big fan,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125, 0.2, 0.125]",9,[0.    0.    0.125],0.125,2.56747661475203
big issue,"[0.0, 0.16666666666666666]",2,[0.0417 0.0833 0.125 ],0.125,0.8052771799465611
big mistake,"[0.3, 0.04545454545454545]",2,[0.1091 0.1727 0.2364],0.23636363636363633,0.7705841406622487
big one,"[-0.125, -0.125, 0.0]",3,[-0.125  -0.125  -0.0625],-0.125,0.7590305328628398
big step,"[0.5, 0.09523809523809523]",2,[0.1964 0.2976 0.3988],0.39880952380952384,0.6793232502986448
bloat,"[-0.2, -0.6999999999999998, 0.0, -0.8]",4,[-0.725 -0.45  -0.15 ],-0.7249999999999999,0.921753487365597
bloat ware,"[0.06818181818181818, -0.2]",2,[-0.133  -0.0659  0.0011],-0.1329545454545455,0.7087073323143295
bluetooth earbuds,"[0.25, -0.2]",2,[-0.0875  0.025   0.1375],0.1375,0.7565005059944502
bluetooth headphones,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.8301141834497093
body ratio,"[0.0, -0.625, 0.6]",3,[-0.3125  0.      0.3   ],-0.3125,1.1717805372109895
bottom,"[0.03273809523809523, 0.2333333333333333, 0.0, 0.0, 0.0]",5,[0.     0.     0.0327],0.03273809523809523,1.147435401202807
bottom bezel,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.7708184688865686
bottom grille,"[0.2, 0.2, 0.2]",3,[0.2 0.2 0.2],0.2,1.0249694748465121
bought one,"[0.014814814814814814, 0.0]",2,[0.0037 0.0074 0.0111],0.01111111111111111,0.663919277134011
box,"[0.0, 0.0, 0.06666666666666667, 0.21249999999999997, -0.225, 0.0, 0.8, 0.5, 0.5, -0.0029761904761904934, 0.0, 0.0, 0.22777777777777777, 0.1, 0.8, 0.4000000000000001, 0.4]",17,[0.  0.1 0.4],0.4000000000000001,1.4101491892009224
brand,"[0.0, -0.07142857142857142, -0.05000000000000001]",3,[-0.0607 -0.05   -0.025 ],-0.06071428571428572,0.628710306844793
brand bumper case,"[0.0, 0.08333333333333333]",2,[0.0208 0.0417 0.0625],0.0625,0.9885591947513502
brand name,"[-0.125, 0.0]",2,[-0.0938 -0.0625 -0.0312],-0.09375,0.7553704622295321
branded quick car charger,"[0.5666666666666667, 0.6666666666666666, 0.3333333333333333]",3,[0.45   0.5667 0.6167],0.6166666666666667,1.9435354857298988
branded usb,"[0.2, 0.3, 0.2]",3,[0.2  0.2  0.25],0.25,1.2614556538958728
branding,"[-0.5, -0.025, 0.25, 0.375, 0.0]",5,[-0.025  0.     0.25 ],0.25,0.8663345219275804
broke ground,"[1.0, 1.0]",2,[1. 1. 1.],1.0,0.6626872341140891
broken promises,"[-0.2, -0.047692307692307694, 0.09545454545454546]",3,[-0.1238 -0.0477  0.0239],-0.12384615384615386,1.216785031202747
bug fixes,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.7723416797522862
build quality,"[0.5, 0.12499999999999997]",2,[0.2187 0.3125 0.4062],0.40625,0.7643149769713367
bumper,"[0.0, -0.015873015873015872, 0.09772727272727273, 0.0]",4,[-0.004   0.      0.0244],0.024431818181818183,0.7595621699839568
bumper case,"[0.2, 0.05, 0.0, 0.0, 0.0, 0.04999999999999999, 0.0, -0.2, 0.27777777777777773, -0.3333333333333333, 0.10000000000000002, 0.0, 0.625, 0.0, 1.0, 0.05, 0.0, -0.7, 0.0, 0.1, -0.25]",21,[0.  0.  0.1],0.1,3.7173009490067845
business,"[0.0, -0.125, 0.0, 0.0]",4,[-0.0312  0.      0.    ],-0.03125,0.7585170634980112
button,"[0.05, 0.0, -0.8]",3,[-0.4    0.     0.025],-0.4,1.0119477213744235
buy,"[1.0, 1.0, 1.0, 0.5, 1.0, 0.3]",6,[0.625 1.    1.   ],1.0,1.6235987313261988
cache,"[0.0, 0.03166666666666666, 0.0, -0.1]",4,[-0.025   0.      0.0079],-0.025,1.156779182666763
cache partition,"[0.4, 0.10000000000000002, 0.5, 0.10000000000000002, 0.0, 0.0, 0.0, 0.0, 0.4]",9,[0.  0.1 0.4],0.4,2.556546372117367
cache wipe,"[0.08333333333333333, -0.16666666666666666, 0.0, 0.0, 0.11249999999999999, 0.0]",6,[0.     0.     0.0625],0.0625,2.1131571239076994
call quality,"[0.0, 0.0, 0.35]",3,[0.    0.    0.175],0.175,1.115706910829959
calls,"[0.0, 0.1, -0.5]",3,[-0.25  0.    0.05],-0.25,0.8630834253914289
camera app,"[-0.25, 0.275, 0.29461805555555554, 0.0, 0.0]",5,[0.    0.    0.275],0.275,1.6395814282862444
