,sentiment,occurences,sentimentsSummary,sentimentEdges,score
touch sensitivity,"[-0.09444444444444444, 0.4, 0.0, 0.2, -0.4, 0.8, -0.17708333333333331, 0.45, 0.6, 0.2, 0.0, 0.0, 0.37878787878787873, 0.7, 0.35, -0.2, -1.0, 0.35000000000000003, 0.4, 0.5, 0.7, -0.1875]",22,[-0.0708  0.275   0.4375],0.4375,1.325433117694851
touch sensitivity issues,"[0.0, 0.1, 0.5]",3,[0.05 0.1  0.3 ],0.3,1.0502855815965693
touch wiz,"[0.0, 0.0, 0.0, 0.8]",4,[0.  0.  0.2],0.2,0.8443672298451637
touchscreen,"[0.375, 0.25, -0.125, 0.0]",4,[-0.0312  0.125   0.2812],0.28125,0.9595274926974646
tough armor,"[-0.3888888888888889, 0.4742063492063492, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, 0.042592592592592605, -0.18796296296296297]",7,[-0.3889 -0.3889 -0.0727],-0.3888888888888889,1.8374491944153055
tough call,"[-0.5055555555555555, -0.3888888888888889, -0.6076388888888888]",3,[-0.5566 -0.5056 -0.4472],-0.5565972222222222,1.222369568081436
tough case,"[0.20555555555555557, -0.0425925925925926, -0.06944444444444445]",3,[-0.056  -0.0426  0.0815],0.08148148148148149,1.4155756854558073
tough decision,"[-0.12962962962962962, -0.3888888888888889, -0.29444444444444445, 0.10555555555555554]",4,[-0.3181 -0.212  -0.0708],-0.31805555555555554,1.4890406023922538
tough luck,"[-0.3888888888888889, -0.3888888888888889]",2,[-0.3889 -0.3889 -0.3889],-0.3888888888888889,0.7985419474350188
tough sell,"[-0.3888888888888889, 0.11383219954648525]",2,[-0.2632 -0.1375 -0.0118],-0.26320861678004537,0.7368108264855789
tough thing,"[-0.19444444444444445, -0.3888888888888889]",2,[-0.3403 -0.2917 -0.2431],-0.3402777777777778,0.7531745245618804
town,"[0.0, 0.061111111111111116, 0.05, 1.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]",11,[0.     0.     0.0556],0.05555555555555556,1.261009474956333
toy,"[0.4, 0.0, 0.0, 0.26666666666666666, 0.0]",5,[0.     0.     0.2667],0.26666666666666666,1.0647058310445765
track order,"[0.4166666666666667, 0.0, 0.0]",3,[0.     0.     0.2083],0.20833333333333334,1.206142213223387
track pad,"[-0.125, 0.0]",2,[-0.0938 -0.0625 -0.0312],-0.09375,0.7136371899653046
track record,"[-0.05, 0.625, 0.0, 0.9099999999999999]",4,[-0.0125  0.3125  0.6962],0.69625,1.2545293033322755
tracking email,"[0.0, 0.0, 0.04000000000000001, 0.04000000000000001, 0.8]",5,[0.   0.04 0.04],0.04000000000000001,2.0611219040933992
tracking flights,"[0.26666666666666666, 0.8]",2,[0.4    0.5333 0.6667],0.6666666666666667,0.7271056114237697
tracking information,"[0.0, -0.2, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, -0.13333333333333333, 0.1625, 0.0, -0.125, 0.0, 0.3666666666666667, -0.2, 0.25, 0.0, 0.025, 0.175, 0.0, 0.0, 0.125]",22,[0.  0.  0.1],0.1,3.0950556355016547
tracking link,"[-0.1, 0.0]",2,[-0.075 -0.05  -0.025],-0.07500000000000001,0.7953647707863634
tracking numbers today,"[0.0, 1.0]",2,[0.25 0.5  0.75],0.75,1.0229583029909877
tracking page,"[0.5, -0.125, 0.0, 0.625, 0.5, 0.5]",6,[0.125 0.5   0.5  ],0.5,1.9412680664154753
tracking saying,"[0.0, 0.2833333333333333, -0.0625]",3,[-0.0312  0.      0.1417],0.14166666666666666,1.133608557830437
tracking system,"[-1.0, -0.25]",2,[-0.8125 -0.625  -0.4375],-0.8125,0.7839952440831001
tracking update,"[0.0, 0.0, 0.25]",3,[0.    0.    0.125],0.125,1.4333149700816912
tracking updates,"[0.0, 0.0, 0.0, -0.125, 0.0, -0.35000000000000003]",6,[-0.0938  0.      0.    ],-0.09375,2.155147020426891
trade,"[0.0, 0.0, 0.0, 0.0, -0.15555555555555559, 0.0, 0.0, 0.0, 0.0, 0.26666666666666666, 0.0, 0.0, 0.275, 0.275, 0.275, 0.0, 0.0, 0.0, -0.16666666666666666, 0.35833333333333334, 0.0, 0.0, 0.7, 0.0]",24,[0.     0.     0.0667],0.06666666666666667,1.904392966568121
trade ins,"[0.1, -0.25, 0.625, 0.2, -0.25, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0]",11,[0.    0.    0.125],0.125,1.9502722742780514
trade offs,"[0.0, 0.175, 0.2333333333333333]",3,[0.0875 0.175  0.2042],0.20416666666666666,1.0131701748869477
trade-in offer,"[0.1, 0.525, -0.5, 0.0]",4,[-0.125   0.05    0.2062],0.20625000000000002,1.0964851405183782
transferred everything,"[0.0, 0.23214285714285715, 0.0]",3,[0.     0.     0.1161],0.11607142857142858,0.9190608464760144
transferring everything,"[1.0, -0.16666666666666666, 0.0]",3,[-0.0833  0.      0.5   ],0.5,1.1230026612543014
tremendous effort,"[0.3333333333333333, 0.27777777777777773]",2,[0.2917 0.3056 0.3194],0.3194444444444444,0.6705843217381413
trial,"[0.0, 0.0, 0.0, 0.2857142857142857]",4,[0.     0.     0.0714],0.07142857142857142,0.6006640957520709
trial version,"[0.0, 0.8, 0.0]",3,[0.  0.  0.4],0.4,0.980454727016297
tricks,"[0.6000000000000001, 0.0, 0.6166666666666667, 0.0, 0.17857142857142858, 0.13636363636363635]",6,[0.0341 0.1575 0.4946],0.4946428571428572,0.7872978709677643
tricks videos,"[0.0, 0.4583333333333333, 0.8, 0.25]",4,[0.1875 0.3542 0.5438],0.54375,1.1805585644028738
tricky part,"[0.0, 0.35]",2,[0.0875 0.175  0.2625],0.26249999999999996,0.61157330147864
tried 2 factor,"[0.2, 0.0]",2,[0.05 0.1  0.15],0.15000000000000002,0.6765009544779768
tried Bixby,"[0.0, 0.0, 0.0, -0.4777777777777778]",4,[-0.1194  0.      0.    ],-0.11944444444444445,1.3527080275428256
tried calling,"[0.0, 0.0, 0.0, -0.175]",4,[-0.0438  0.      0.    ],-0.04375,1.2852478380655816
tried changing,"[0.35, 0.0, 0.0]",3,[0.    0.    0.175],0.175,1.0543323726641225
tried clicking,"[0.25, 0.0]",2,[0.0625 0.125  0.1875],0.1875,0.6243859228319296
tried contacting,"[-0.5, 0.0]",2,[-0.375 -0.25  -0.125],-0.375,0.6599533854424797
tried factory reset,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.8715345012402639
tried holding,"[-0.15555555555555559, -0.15555555555555559]",2,[-0.1556 -0.1556 -0.1556],-0.15555555555555559,0.6634937952396603
tried installing,"[-0.5, 0.0, 0.25, 0.08333333333333333, 0.0, 0.0]",6,[0.     0.     0.0625],0.0625,1.8557581327055954
tried mine,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.8527381275347383
tried one,"[0.0, 0.6, 0.2, 0.0, 0.25, 0.0, 0.0]",7,[0.    0.    0.225],0.225,1.0664133908009694
tried opening,"[0.0, 0.0, 0.5]",3,[0.   0.   0.25],0.25,1.075009031450434
tried searching,"[0.4, 0.3, 0.0, 0.8]",4,[0.225 0.35  0.5  ],0.5,1.2437150074237777
tried sending,"[0.0, 0.0, 0.0, -0.13]",4,[-0.0325  0.      0.    ],-0.0325,1.3068842913127463
tried setting,"[0.0, 0.4166666666666667]",2,[0.1042 0.2083 0.3125],0.3125,0.6081927194164171
tried something,"[-0.08181818181818182, -0.08181818181818182, -0.08181818181818182, 0.35000000000000003]",4,[-0.0818 -0.0818  0.0261],-0.08181818181818182,1.6801499852865858
tried starting,"[0.25, 0.0, 0.11249999999999999]",3,[0.0562 0.1125 0.1812],0.18125,0.9668389534591514
tried taking pictures,"[-0.10416666666666667, 0.033333333333333326]",2,[-0.0698 -0.0354 -0.001 ],-0.06979166666666667,0.8393274070288428
tried turning,"[0.0, 0.3, 0.55, 0.25, 0.0, -0.08333333333333333, 0.0, 0.0]",8,[0.     0.     0.2625],0.2625,2.2138871555445094
tried using different apps,"[0.13333333333333333, 0.2, 0.13333333333333333, 0.2]",4,[0.1333 0.1667 0.2   ],0.2,2.2875469322272286
trip planner site,"[0.1375, 0.0]",2,[0.0344 0.0688 0.1031],0.10312500000000001,0.7111374837798747
